#the number of emitters: 23478
#amplitude(photoelectrons), x0(pixels), y0(pixels), simga_x(pixels), sigma_y(pixels), background(photoelectrons), z_position(pixels), quality, CNR, localization_precision_x(pixels), localization_precision_y(pixels), localization_precision_z(pixels), correlation_coefficient, frame
4.990353 130.312737 62.456670 1.118097 1.118097 5.591525 0.000000 1.486277 3.181666 0.627133 0.627133 0.000000 0.426519 593
7.388283 197.661639 129.069497 1.118097 1.118097 5.833530 0.000000 1.965592 4.207734 0.448071 0.448071 0.000000 0.625557 593
4.036199 64.051889 150.195479 1.118097 1.118097 6.638567 0.000000 1.562737 3.345343 0.821246 0.821246 0.000000 0.344533 593
4.194878 441.783116 155.531795 1.118097 1.118097 5.418503 0.000000 1.434429 3.141312 0.725953 0.725953 0.000000 0.413588 593
9.378429 222.249962 165.287178 1.118097 1.118097 7.151993 0.000000 2.649308 5.801822 0.392426 0.392426 0.000000 0.564887 593
7.892385 66.086713 144.991959 1.118097 1.118097 6.188443 0.000000 1.972438 4.319519 0.432367 0.432367 0.000000 0.523686 593
5.374330 64.099473 150.196118 1.118097 1.118097 5.962240 0.000000 1.522393 3.297102 0.601840 0.601840 0.000000 0.465474 593
9.179739 403.543623 228.382392 1.118097 1.118097 5.482664 0.000000 2.348923 5.199021 0.362269 0.362269 0.000000 0.651729 593
4.074184 403.017585 386.042332 1.118097 1.118097 5.688139 0.000000 1.616001 3.538944 0.761418 0.761418 0.000000 0.391306 593
6.604844 438.214682 449.408872 1.118097 1.118097 4.830203 0.000000 1.866583 3.947342 0.460223 0.460223 0.000000 0.530679 593
9.673325 201.752036 89.243101 1.118097 1.118097 8.923568 0.000000 4.053531 9.063970 0.416231 0.416231 0.000000 0.498968 594
6.020033 197.307639 129.852924 1.118097 1.118097 5.917978 0.000000 1.686075 3.651594 0.541255 0.541255 0.000000 0.517195 594
10.283852 221.617666 164.983404 1.118097 1.118097 6.736958 0.000000 3.193782 6.994186 0.353973 0.353973 0.000000 0.667583 594
10.456661 221.943904 165.090055 1.118097 1.118097 6.394168 0.000000 2.176158 4.658490 0.342323 0.342323 0.000000 0.673117 594
8.311446 403.155801 228.273344 1.118097 1.118097 5.192897 0.000000 1.752702 3.659288 0.386973 0.386973 0.000000 0.642728 594
4.114519 401.732318 387.081913 1.118097 1.118097 5.858653 0.000000 1.588196 3.515256 0.764098 0.764098 0.000000 0.351250 594
14.407065 201.888911 88.797304 1.118097 1.118097 9.983909 0.000000 5.945954 13.295557 0.305364 0.305364 0.000000 0.628452 595
11.409302 198.233276 129.407506 1.118097 1.118097 5.853036 0.000000 2.775773 6.143796 0.308051 0.308051 0.000000 0.778472 595
3.961658 66.383100 146.442252 1.118097 1.118097 6.217730 0.000000 1.444620 3.128667 0.812162 0.812162 0.000000 0.400568 595
9.485213 221.812990 165.114824 1.118097 1.118097 6.419920 0.000000 2.929139 6.549755 0.373050 0.373050 0.000000 0.627642 595
5.575265 70.817093 163.503900 1.118097 1.118097 5.539766 0.000000 1.551855 3.103710 0.564870 0.564870 0.000000 0.469082 595
6.891134 403.502007 227.929839 1.118097 1.118097 5.450789 0.000000 1.931996 4.230954 0.464274 0.464274 0.000000 0.607600 595
6.814920 402.963248 386.868005 1.118097 1.118097 6.064951 0.000000 1.829668 4.049721 0.488874 0.488874 0.000000 0.472851 595
8.853391 202.719711 88.746549 1.118097 1.118097 7.958500 0.000000 3.195411 7.145157 0.430624 0.430624 0.000000 0.528806 596
6.319775 70.931821 164.435261 1.118097 1.118097 5.701601 0.000000 1.774258 3.752099 0.510418 0.510418 0.000000 0.496792 596
8.304552 221.814826 165.007051 1.118097 1.118097 6.221175 0.000000 1.460417 3.232435 0.414201 0.414201 0.000000 0.595126 596
8.554096 221.809713 165.415688 1.118097 1.118097 6.473402 0.000000 2.505124 5.544752 0.409695 0.409695 0.000000 0.581445 596
6.324281 403.423878 386.508232 1.118097 1.118097 5.777772 0.000000 1.803338 3.991443 0.512789 0.512789 0.000000 0.505171 596
5.521076 403.473858 386.400353 1.118097 1.118097 6.213271 0.000000 2.089122 4.575050 0.597308 0.597308 0.000000 0.457221 596
6.599587 71.432233 163.154230 1.118097 1.118097 5.295438 0.000000 1.730463 3.513781 0.477049 0.477049 0.000000 0.549483 597
7.464369 221.924522 164.438364 1.118097 1.118097 5.956893 0.000000 2.331837 5.050146 0.447623 0.447623 0.000000 0.538723 597
6.153803 403.400522 386.871539 1.118097 1.118097 5.716131 0.000000 1.709453 3.783641 0.523295 0.523295 0.000000 0.490320 597
5.502782 157.594735 469.257050 1.118097 1.118097 5.339070 0.000000 1.659358 3.633891 0.563139 0.563139 0.000000 0.516610 597
7.632387 198.089012 129.035626 1.118097 1.118097 5.411670 0.000000 1.882861 4.167457 0.423158 0.423158 0.000000 0.579761 598
9.675266 222.181522 165.020599 1.118097 1.118097 6.596056 0.000000 2.815489 6.165749 0.370361 0.370361 0.000000 0.670651 598
6.625715 402.504802 387.579031 1.118097 1.118097 5.694373 0.000000 1.780125 3.940064 0.489030 0.489030 0.000000 0.508496 598
5.092706 224.239032 22.311333 1.118097 1.118097 5.447570 0.000000 1.624636 3.518534 0.609053 0.609053 0.000000 0.443845 599
10.936165 198.029206 129.258411 1.118097 1.118097 5.881298 0.000000 2.440854 5.402498 0.319817 0.319817 0.000000 0.751020 599
6.271432 66.794427 145.777169 1.118097 1.118097 5.641522 0.000000 1.644155 3.386576 0.511790 0.511790 0.000000 0.494535 599
8.444853 403.902535 228.385747 1.118097 1.118097 5.112628 0.000000 2.114066 4.578511 0.379551 0.379551 0.000000 0.654763 599
6.574168 206.929616 271.826960 1.118097 1.118097 5.521583 0.000000 1.647352 3.439337 0.486538 0.486538 0.000000 0.504221 599
5.290737 293.144002 292.827683 1.118097 1.118097 4.819137 0.000000 1.484526 3.014393 0.559978 0.559978 0.000000 0.490890 599
8.328759 402.995288 387.413402 1.118097 1.118097 5.281525 0.000000 2.192079 4.692572 0.388667 0.388667 0.000000 0.631060 599
10.034454 198.492708 129.469734 1.118097 1.118097 5.996120 0.000000 2.436119 5.334951 0.346559 0.346559 0.000000 0.662436 600
15.306489 226.190724 158.352725 1.118097 1.118097 6.463371 0.000000 4.050151 9.056412 0.249291 0.249291 0.000000 0.744864 600
4.427365 404.095480 385.991808 1.118097 1.118097 5.789230 0.000000 1.690414 3.741501 0.710309 0.710309 0.000000 0.419175 600
4.034687 402.267050 387.834432 1.118097 1.118097 5.904514 0.000000 1.760200 3.935926 0.780766 0.780766 0.000000 0.339520 600
11.959183 197.754825 129.458770 1.118097 1.118097 6.033332 0.000000 3.320659 7.425219 0.299167 0.299167 0.000000 0.697668 601
9.699007 226.754605 158.631180 1.118097 1.118097 6.531407 0.000000 2.534122 5.608933 0.368221 0.368221 0.000000 0.651773 601
5.287983 71.583107 163.378782 1.118097 1.118097 5.687513 0.000000 1.506047 3.261702 0.599046 0.599046 0.000000 0.439499 601
4.848419 403.517911 228.181218 1.118097 1.118097 5.421141 0.000000 1.537667 3.330182 0.635696 0.635696 0.000000 0.415418 601
5.417127 403.336075 386.148443 1.118097 1.118097 6.118059 0.000000 2.089931 4.576821 0.603902 0.603902 0.000000 0.453486 601
6.170000 438.879902 449.690038 1.118097 1.118097 4.699923 0.000000 1.711267 3.706154 0.483607 0.483607 0.000000 0.617336 601
10.044944 197.891803 129.167203 1.118097 1.118097 5.694278 0.000000 2.493679 5.461005 0.339933 0.339933 0.000000 0.652962 602
12.339512 221.666793 164.576844 1.118097 1.118097 6.809944 0.000000 3.359482 7.512030 0.303818 0.303818 0.000000 0.686993 602
5.530701 200.743161 210.471504 1.118097 1.118097 5.714922 0.000000 1.608882 3.523352 0.576231 0.576231 0.000000 0.488698 602
8.679834 403.734709 228.449209 1.118097 1.118097 5.657054 0.000000 2.404885 5.266551 0.384567 0.384567 0.000000 0.647388 602
9.242231 403.709393 228.498468 1.118097 1.118097 5.351477 0.000000 1.694381 3.583179 0.357063 0.357063 0.000000 0.693388 602
4.564995 402.625898 386.580858 1.118097 1.118097 5.805648 0.000000 1.493526 3.305716 0.691345 0.691345 0.000000 0.407110 602
6.125014 206.225144 405.646764 1.118097 1.118097 5.793415 0.000000 1.784550 3.908054 0.528338 0.528338 0.000000 0.482764 602
6.336604 156.722728 468.806603 1.118097 1.118097 5.271539 0.000000 1.842297 3.846344 0.493732 0.493732 0.000000 0.529067 602
9.047918 197.278475 129.037399 1.118097 1.118097 5.741372 0.000000 2.460769 5.388933 0.372991 0.372991 0.000000 0.589394 603
11.639044 222.723751 164.290655 1.118097 1.118097 6.088816 0.000000 3.297547 7.298671 0.307056 0.307056 0.000000 0.700836 603
7.272016 402.628244 228.965069 1.118097 1.118097 5.550460 0.000000 2.066987 4.621923 0.445800 0.445800 0.000000 0.543870 603
4.903463 153.925093 332.082707 1.118097 1.118097 6.053717 0.000000 1.963329 4.390138 0.658770 0.658770 0.000000 0.424398 603
5.772524 401.256045 386.851509 1.118097 1.118097 5.192701 0.000000 1.528659 3.008385 0.533447 0.533447 0.000000 0.426639 603
5.385187 403.778608 386.314084 1.118097 1.118097 5.299227 0.000000 1.521497 3.295163 0.572503 0.572503 0.000000 0.460801 603
10.716697 206.794442 405.142241 1.118097 1.118097 5.648353 0.000000 2.796598 6.253383 0.320824 0.320824 0.000000 0.703733 603
10.380705 198.161594 129.529238 1.118097 1.118097 5.901386 0.000000 2.576624 5.761506 0.334727 0.334727 0.000000 0.690237 604
6.951654 403.719457 228.246661 1.118097 1.118097 4.978687 0.000000 1.773618 3.965930 0.445069 0.445069 0.000000 0.597035 604
9.665252 205.954769 405.560372 1.118097 1.118097 5.948698 0.000000 2.451376 5.368364 0.356899 0.356899 0.000000 0.645613 604
7.377450 402.777338 387.027995 1.118097 1.118097 5.774264 0.000000 2.139978 4.785137 0.446892 0.446892 0.000000 0.602514 604
14.077590 197.855492 129.483870 1.118097 1.118097 5.681995 0.000000 3.291291 7.359550 0.256227 0.256227 0.000000 0.749674 605
4.858947 67.501490 145.382280 1.118097 1.118097 5.493099 0.000000 1.448423 3.063041 0.637908 0.637908 0.000000 0.436400 605
5.499221 361.614141 140.243726 1.118097 1.118097 5.048196 0.000000 1.495685 3.162989 0.550965 0.550965 0.000000 0.504748 605
5.257315 198.792381 267.128846 1.118097 1.118097 5.511228 0.000000 1.376251 3.013905 0.594507 0.594507 0.000000 0.509426 605
5.457536 403.430340 387.660133 1.118097 1.118097 5.932622 0.000000 1.932229 4.320596 0.592249 0.592249 0.000000 0.513615 605
9.970825 206.494735 405.634455 1.118097 1.118097 5.757121 0.000000 2.529400 5.598483 0.343426 0.343426 0.000000 0.695328 605
9.841083 197.918854 129.029089 1.118097 1.118097 6.079341 0.000000 2.643130 5.788292 0.354170 0.354170 0.000000 0.651131 606
4.648855 67.139279 144.899895 1.118097 1.118097 5.760085 0.000000 1.456842 3.041591 0.677594 0.677594 0.000000 0.423805 606
13.967776 221.834054 165.249102 1.118097 1.118097 6.642481 0.000000 3.886397 8.602010 0.271348 0.271348 0.000000 0.720005 606
8.420732 402.541472 388.037138 1.118097 1.118097 5.625187 0.000000 2.300744 5.144620 0.394007 0.394007 0.000000 0.646609 606
7.444407 222.276047 165.389965 1.118097 1.118097 6.221808 0.000000 2.299277 5.141341 0.456339 0.456339 0.000000 0.557829 607
7.916020 197.726259 129.120259 1.118097 1.118097 5.711129 0.000000 1.766221 3.638005 0.418235 0.418235 0.000000 0.574032 608
7.327601 198.550993 130.614915 1.118097 1.118097 6.104747 0.000000 1.857864 3.878845 0.459391 0.459391 0.000000 0.539636 608
6.234711 221.215476 164.851394 1.118097 1.118097 6.494233 0.000000 1.787065 3.870312 0.544500 0.544500 0.000000 0.468372 608
6.219369 221.111523 164.742166 1.118097 1.118097 6.518230 0.000000 2.004145 4.238250 0.546543 0.546543 0.000000 0.442277 608
5.567997 168.064664 297.059639 1.118097 1.118097 5.896268 0.000000 1.818046 3.981408 0.580078 0.580078 0.000000 0.469697 608
8.325174 198.384780 129.444791 1.118097 1.118097 5.285354 0.000000 1.924344 4.167622 0.388914 0.388914 0.000000 0.631375 609
9.360581 222.149587 165.136940 1.118097 1.118097 5.354775 0.000000 2.182965 4.881257 0.353275 0.353275 0.000000 0.652737 609
5.085172 439.027382 449.339023 1.118097 1.118097 4.879060 0.000000 1.491303 3.229770 0.583179 0.583179 0.000000 0.497006 609
7.153524 198.378699 129.572829 1.118097 1.118097 6.104167 0.000000 2.266328 4.851518 0.469324 0.469324 0.000000 0.559709 610
6.649469 222.341787 164.980265 1.118097 1.118097 5.948231 0.000000 1.752059 3.836901 0.495928 0.495928 0.000000 0.571749 610
8.248238 208.737633 280.291212 1.118097 1.118097 5.783911 0.000000 2.121593 4.695856 0.405365 0.405365 0.000000 0.584641 610
4.813981 168.540416 296.201386 1.118097 1.118097 5.765437 0.000000 1.433514 3.031514 0.656452 0.656452 0.000000 0.436877 610
3.921905 224.253108 74.473912 1.118097 1.118097 6.059946 0.000000 1.580388 3.383128 0.810746 0.810746 0.000000 0.352521 611
10.135737 197.552186 129.515991 1.118097 1.118097 5.746958 0.000000 2.313117 5.119769 0.338432 0.338432 0.000000 0.732047 611
5.309847 66.413236 145.359959 1.118097 1.118097 5.515134 0.000000 1.439078 3.116664 0.589332 0.589332 0.000000 0.502238 611
6.210662 222.200755 165.396207 1.118097 1.118097 6.929246 0.000000 2.118921 4.689944 0.561166 0.561166 0.000000 0.507036 611
8.356455 232.958131 199.437933 1.118097 1.118097 8.418943 0.000000 3.546928 7.931172 0.463986 0.463986 0.000000 0.557315 611
8.890700 208.628654 280.846247 1.118097 1.118097 6.013977 0.000000 2.487544 5.447568 0.385236 0.385236 0.000000 0.687797 611
8.554600 197.121120 129.623345 1.118097 1.118097 5.786528 0.000000 2.080032 4.555143 0.392728 0.392728 0.000000 0.651351 612
7.293053 66.971085 144.858853 1.118097 1.118097 5.631852 0.000000 1.653010 3.658713 0.447151 0.447151 0.000000 0.626493 612
8.087492 221.757597 164.285239 1.118097 1.118097 6.004370 0.000000 2.297052 4.974811 0.418290 0.418290 0.000000 0.588723 612
5.252828 198.750401 266.563170 1.118097 1.118097 5.667447 0.000000 1.387472 3.004899 0.601821 0.601821 0.000000 0.500252 612
8.016430 198.245849 129.069891 1.118097 1.118097 6.405948 0.000000 2.165520 4.742357 0.432156 0.432156 0.000000 0.603806 613
7.125471 66.958947 145.373644 1.118097 1.118097 5.387394 0.000000 1.782236 3.902989 0.448736 0.448736 0.000000 0.599090 613
6.455281 70.002665 163.515184 1.118097 1.118097 5.640573 0.000000 1.886756 4.038970 0.498685 0.498685 0.000000 0.527327 613
5.402920 225.306360 205.940654 1.118097 1.118097 6.366354 0.000000 1.689213 3.699273 0.615447 0.615447 0.000000 0.489018 613
4.882337 208.878085 280.369101 1.118097 1.118097 5.660951 0.000000 1.685838 3.651080 0.643095 0.643095 0.000000 0.398423 613
4.876294 457.517713 489.667760 1.118097 1.118097 4.653577 0.000000 1.627842 3.484714 0.594254 0.594254 0.000000 0.428059 613
7.675777 197.815944 129.397747 1.118097 1.118097 5.517198 0.000000 1.896928 4.154155 0.424133 0.424133 0.000000 0.653467 614
5.768274 221.220638 165.355501 1.118097 1.118097 5.394325 0.000000 1.402011 3.036388 0.541959 0.541959 0.000000 0.542604 614
7.408755 207.903101 280.539380 1.118097 1.118097 5.478968 0.000000 1.796810 3.976995 0.436381 0.436381 0.000000 0.617389 614
9.147803 197.637726 129.744675 1.118097 1.118097 6.270436 0.000000 2.647531 5.797931 0.381661 0.381661 0.000000 0.640568 615
5.811473 65.715134 145.310338 1.118097 1.118097 5.466983 0.000000 1.516427 3.123487 0.541221 0.541221 0.000000 0.434645 615
6.343862 65.686940 145.271104 1.118097 1.118097 5.206533 0.000000 1.531156 3.109078 0.490851 0.490851 0.000000 0.463646 615
9.003487 222.218690 164.890495 1.118097 1.118097 5.758428 0.000000 2.282042 4.997532 0.374990 0.374990 0.000000 0.615301 615
9.975948 208.323071 281.065632 1.118097 1.118097 5.818626 0.000000 2.595291 5.683528 0.344576 0.344576 0.000000 0.661690 615
5.221615 205.952105 405.900432 1.118097 1.118097 5.433797 0.000000 1.572474 3.366187 0.594751 0.594751 0.000000 0.447408 615
5.259203 198.490219 129.923537 1.118097 1.118097 5.559072 0.000000 1.465544 3.173983 0.596417 0.596417 0.000000 0.423966 616
8.424127 221.593261 165.461498 1.118097 1.118097 5.667459 0.000000 2.011733 4.306508 0.394962 0.394962 0.000000 0.680177 616
7.012108 207.906548 280.656916 1.118097 1.118097 5.772315 0.000000 1.932175 4.136197 0.467424 0.467424 0.000000 0.531577 616
5.248970 66.903506 145.414700 1.118097 1.118097 5.801754 0.000000 1.492082 3.267569 0.608059 0.608059 0.000000 0.461681 617
8.132947 221.771384 164.601665 1.118097 1.118097 6.050244 0.000000 2.041805 4.565615 0.417438 0.417438 0.000000 0.658254 617
6.802423 209.131501 280.434540 1.118097 1.118097 6.346736 0.000000 2.360736 5.225168 0.498605 0.498605 0.000000 0.495680 617
7.748668 186.677694 32.164185 1.118097 1.118097 6.684315 0.000000 2.673831 5.855527 0.452870 0.452870 0.000000 0.480878 618
7.063255 221.273631 164.779016 1.118097 1.118097 6.212106 0.000000 2.034193 4.454759 0.477965 0.477965 0.000000 0.489162 618
7.580823 221.298711 164.792547 1.118097 1.118097 5.942461 0.000000 2.229621 4.592500 0.441114 0.441114 0.000000 0.478747 618
7.593564 208.083926 280.507715 1.118097 1.118097 6.301335 0.000000 2.109899 4.516650 0.450578 0.450578 0.000000 0.565363 618
7.987240 208.091742 280.519159 1.118097 1.118097 6.099845 0.000000 1.791122 3.964405 0.425465 0.425465 0.000000 0.574985 618
5.524721 206.652533 405.745371 1.118097 1.118097 5.325672 0.000000 1.554244 3.286827 0.560553 0.560553 0.000000 0.505945 618
7.833999 208.376632 280.569165 1.118097 1.118097 5.469077 0.000000 1.910582 4.228813 0.415253 0.415253 0.000000 0.665038 619
6.110637 205.960852 404.777715 1.118097 1.118097 5.255424 0.000000 1.615943 3.499708 0.509366 0.509366 0.000000 0.504885 619
6.889732 203.425244 420.691282 1.118097 1.118097 5.504343 0.000000 1.802235 3.989002 0.466114 0.466114 0.000000 0.520913 619
5.135832 218.339136 458.159263 1.118097 1.118097 5.453494 0.000000 1.493281 3.234053 0.604667 0.604667 0.000000 0.451895 620
6.939703 208.133705 280.132015 1.118097 1.118097 5.769586 0.000000 1.618466 3.464643 0.471673 0.471673 0.000000 0.531069 621
6.975482 208.208789 280.495954 1.118097 1.118097 5.729030 0.000000 1.485528 3.059841 0.468232 0.468232 0.000000 0.534123 621
5.444365 345.624314 364.259867 1.118097 1.118097 5.290425 0.000000 1.776198 3.846778 0.566499 0.566499 0.000000 0.504773 621
8.373306 203.485297 420.992510 1.118097 1.118097 5.485818 0.000000 1.927824 4.266976 0.392295 0.392295 0.000000 0.636647 621
4.372281 72.041647 162.215615 1.118097 1.118097 5.414001 0.000000 1.468000 3.179302 0.698512 0.698512 0.000000 0.370673 622
7.828555 221.947809 165.729600 1.118097 1.118097 5.903797 0.000000 2.089645 4.576194 0.427692 0.427692 0.000000 0.588085 622
6.085640 208.244199 280.649739 1.118097 1.118097 6.077911 0.000000 1.886459 4.085574 0.541786 0.541786 0.000000 0.469637 622
6.067221 173.554842 335.267261 1.118097 1.118097 5.388311 0.000000 1.712383 3.708570 0.517696 0.517696 0.000000 0.511870 622
4.166187 345.850517 363.785545 1.118097 1.118097 5.697834 0.000000 1.491875 3.335934 0.746353 0.746353 0.000000 0.403116 622
5.121956 206.806783 405.715366 1.118097 1.118097 5.465197 0.000000 1.487895 3.222389 0.606690 0.606690 0.000000 0.486638 622
5.921518 221.376652 164.726711 1.118097 1.118097 5.748562 0.000000 1.679297 3.636916 0.542985 0.542985 0.000000 0.470462 623
5.185394 221.277104 164.843208 1.118097 1.118097 6.130061 0.000000 1.579453 3.420679 0.629081 0.629081 0.000000 0.412762 623
5.505848 208.194196 280.916834 1.118097 1.118097 5.921012 0.000000 1.701219 3.725565 0.587040 0.587040 0.000000 0.425343 623
9.529031 173.604767 334.599170 1.118097 1.118097 5.121162 0.000000 2.221770 4.865540 0.342539 0.342539 0.000000 0.751215 623
4.420077 104.684424 45.786911 1.118097 1.118097 6.407302 0.000000 1.763650 3.862285 0.742904 0.742904 0.000000 0.338254 624
5.985434 66.816306 145.984654 1.118097 1.118097 5.941107 0.000000 1.705366 3.774595 0.544942 0.544942 0.000000 0.469769 624
9.484378 71.143147 163.681477 1.118097 1.118097 5.748411 0.000000 2.567421 5.622495 0.358292 0.358292 0.000000 0.658493 624
7.042082 221.737506 164.276485 1.118097 1.118097 5.405413 0.000000 2.082938 4.348753 0.454000 0.454000 0.000000 0.569158 624
7.954667 173.801747 335.643783 1.118097 1.118097 5.528791 0.000000 2.022924 4.277964 0.411409 0.411409 0.000000 0.593176 624
7.214461 203.415127 421.080103 1.118097 1.118097 6.009286 0.000000 2.025276 4.335499 0.462943 0.462943 0.000000 0.541882 624
7.594102 66.933555 145.474927 1.118097 1.118097 5.753335 0.000000 2.054290 4.546892 0.435005 0.435005 0.000000 0.621780 625
5.176534 70.326168 163.638728 1.118097 1.118097 6.308552 0.000000 1.384866 3.065213 0.637680 0.637680 0.000000 0.418440 625
5.906844 70.324679 163.636052 1.118097 1.118097 5.942383 0.000000 1.461003 3.089645 0.551547 0.551547 0.000000 0.451066 625
7.418796 221.381553 165.677758 1.118097 1.118097 6.102847 0.000000 2.197735 4.812905 0.454308 0.454308 0.000000 0.539342 625
5.480324 142.381858 461.246001 1.118097 1.118097 5.433318 0.000000 1.522905 3.335069 0.569229 0.569229 0.000000 0.463424 625
5.389508 496.545766 6.775892 1.118097 1.118097 5.066026 0.000000 1.497013 3.242137 0.561831 0.561831 0.000000 0.481657 626
7.211700 221.975336 165.405966 1.118097 1.118097 6.103765 0.000000 2.049936 4.489233 0.465933 0.465933 0.000000 0.544979 626
5.831283 174.328536 334.084124 1.118097 1.118097 5.345338 0.000000 1.622486 3.294528 0.534742 0.534742 0.000000 0.518017 626
4.872546 206.388443 405.439255 1.118097 1.118097 5.048516 0.000000 1.468195 3.215258 0.614594 0.614594 0.000000 0.459463 626
6.742539 67.553705 145.272210 1.118097 1.118097 4.938784 0.000000 1.565255 3.350734 0.455775 0.455775 0.000000 0.567631 627
7.413334 222.547885 164.998586 1.118097 1.118097 5.209083 0.000000 1.504886 3.259186 0.427911 0.427911 0.000000 0.600756 627
7.498050 144.161398 460.813121 1.118097 1.118097 4.659986 0.000000 1.536330 3.364467 0.406640 0.406640 0.000000 0.632096 627
4.982908 498.961403 12.277941 1.118097 1.118097 5.615703 0.000000 1.638946 3.664794 0.629111 0.629111 0.000000 0.437002 628
5.367032 66.002820 145.126256 1.118097 1.118097 5.564740 0.000000 1.460140 3.087820 0.585764 0.585764 0.000000 0.462336 628
5.670020 221.544944 165.601233 1.118097 1.118097 5.780976 0.000000 1.403559 3.039739 0.566015 0.566015 0.000000 0.461372 628
8.495881 143.835451 459.905523 1.118097 1.118097 5.240138 0.000000 2.182491 4.726701 0.380963 0.380963 0.000000 0.637852 628
4.595496 497.599076 12.866048 1.118097 1.118097 5.889517 0.000000 1.751038 3.915440 0.691287 0.691287 0.000000 0.406555 629
4.795440 497.609746 12.907445 1.118097 1.118097 5.784856 0.000000 1.676696 3.711138 0.659710 0.659710 0.000000 0.422225 629
4.326396 225.732203 73.732597 1.118097 1.118097 5.607871 0.000000 1.476782 3.041827 0.715888 0.715888 0.000000 0.352841 629
8.221010 129.210090 187.703052 1.118097 1.118097 8.096497 0.000000 2.599708 5.693202 0.463512 0.463512 0.000000 0.486118 629
9.196865 129.187864 187.598523 1.118097 1.118097 7.517593 0.000000 2.564769 5.616688 0.407028 0.407028 0.000000 0.529942 629
8.772814 129.205657 187.561340 1.118097 1.118097 7.744053 0.000000 2.929508 6.415444 0.429496 0.429496 0.000000 0.517524 629
5.972888 498.765010 12.359078 1.118097 1.118097 5.231553 0.000000 1.642899 3.474308 0.518921 0.518921 0.000000 0.536049 630
6.708323 221.615297 165.237501 1.118097 1.118097 5.836273 0.000000 1.896806 4.153888 0.488352 0.488352 0.000000 0.473876 630
5.985973 24.316401 277.705786 1.118097 1.118097 6.174371 0.000000 2.009767 4.401267 0.553483 0.553483 0.000000 0.488481 630
6.629169 143.417356 461.224937 1.118097 1.118097 5.305750 0.000000 1.457223 3.001540 0.475518 0.475518 0.000000 0.477965 630
6.950797 143.482417 461.208312 1.118097 1.118097 5.119838 0.000000 2.029019 4.394321 0.449846 0.449846 0.000000 0.497684 630
10.147842 68.710703 152.953496 1.118097 1.118097 6.311308 0.000000 2.216376 4.853727 0.349631 0.349631 0.000000 0.690507 631
10.536310 68.686162 152.943998 1.118097 1.118097 6.112463 0.000000 2.472993 5.415703 0.334645 0.334645 0.000000 0.707892 631
5.974318 144.099094 460.333043 1.118097 1.118097 5.423830 0.000000 1.889288 4.091701 0.526277 0.526277 0.000000 0.456631 631
5.000434 499.363365 11.423752 1.118097 1.118097 5.096769 0.000000 1.352550 3.024394 0.602648 0.602648 0.000000 0.437496 632
9.154844 68.228972 152.304379 1.118097 1.118097 6.141237 0.000000 2.187266 4.682271 0.378466 0.378466 0.000000 0.563511 632
4.768497 127.447935 188.215078 1.118097 1.118097 6.181077 0.000000 1.815473 3.975775 0.681902 0.681902 0.000000 0.394047 632
6.084549 205.829878 405.848663 1.118097 1.118097 5.362342 0.000000 1.883504 3.983127 0.515391 0.515391 0.000000 0.516707 632
9.216373 498.438064 12.071493 1.118097 1.118097 4.946670 0.000000 2.205368 4.829620 0.348142 0.348142 0.000000 0.682105 633
5.680832 144.321190 460.613177 1.118097 1.118097 5.052060 0.000000 1.513743 3.160390 0.535302 0.535302 0.000000 0.490962 633
5.912917 497.302150 11.347506 1.118097 1.118097 5.291559 0.000000 1.722077 3.811582 0.525997 0.525997 0.000000 0.453887 634
7.305567 170.891987 112.835341 1.118097 1.118097 7.397314 0.000000 2.369151 5.297582 0.497251 0.497251 0.000000 0.498446 634
7.909377 170.888354 112.838170 1.118097 1.118097 7.096446 0.000000 2.135681 4.727039 0.455256 0.455256 0.000000 0.525911 634
6.990827 144.571479 460.589694 1.118097 1.118097 5.692362 0.000000 2.173153 4.706477 0.466154 0.466154 0.000000 0.515432 634
4.560016 498.958886 13.645658 1.118097 1.118097 5.302019 0.000000 1.526779 3.379318 0.666209 0.666209 0.000000 0.452643 635
6.706148 152.204526 124.070466 1.118097 1.118097 6.840168 0.000000 1.984543 4.437573 0.520542 0.520542 0.000000 0.515713 635
5.465642 206.031971 405.321322 1.118097 1.118097 5.485236 0.000000 1.668308 3.653492 0.572814 0.572814 0.000000 0.502589 635
5.175157 144.227930 460.394300 1.118097 1.118097 5.049091 0.000000 1.486851 3.104243 0.581989 0.581989 0.000000 0.415707 635
3.451962 498.040003 11.992034 1.118097 1.118097 5.652189 0.000000 1.409684 3.053005 0.886284 0.886284 0.000000 0.374379 636
4.341694 206.277958 405.073125 1.118097 1.118097 5.547616 0.000000 1.553850 3.285993 0.710306 0.710306 0.000000 0.366117 636
6.298066 143.914246 460.500449 1.118097 1.118097 5.194878 0.000000 1.881462 4.120286 0.493593 0.493593 0.000000 0.508640 636
4.857232 498.458972 13.821153 1.118097 1.118097 4.941507 0.000000 1.423760 3.083489 0.611000 0.611000 0.000000 0.430992 637
4.842346 144.686494 126.603424 1.118097 1.118097 6.527695 0.000000 1.534925 3.361391 0.688040 0.688040 0.000000 0.385294 637
4.140924 190.779740 135.879633 1.118097 1.118097 5.649453 0.000000 1.406979 3.011914 0.747846 0.747846 0.000000 0.361564 637
7.982625 143.704768 460.202526 1.118097 1.118097 5.272935 0.000000 1.957332 4.332288 0.402997 0.402997 0.000000 0.641919 637
